barrio,distrito,price,size,rooms,bathrooms
la Font d'en Fargues,Horta-Guinardó,840.0,60,2,1
Sant Antoni,L'Eixample,1075.0,73,3,1
el Raval,Ciutat Vella,1018.0,81,2,2
el Clot,Sant Martí,1070.0,75,3,1
Fort Pienc,L'Eixample,1690.0,100,2,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1550.0,113,4,2
el Congres i els Indians,Sant Andreu,860.0,75,3,1
les Corts,Sants-Montjuïc,1950.0,54,2,1
Provencals del Poblenou,Sant Martí,1200.0,100,4,2
la Sagrera,Sant Andreu,650.0,55,2,1
el Poblenou,Sant Martí,1325.0,85,3,2
Navas,Sant Andreu,1375.0,108,4,2
Vilapicina i la Torre Llobeta,Nou Barris,780.0,65,3,1
Barceloneta,Ciutat Vella,1250.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1400.0,97,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1470.0,68,3,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,7200.0,164,2,3
la Marina de Port,Sants-Montjuïc,630.0,23,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,890.0,62,1,1
Navas,Sant Andreu,1050.0,78,4,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,97,2,2
Sant Antoni,L'Eixample,871.0,76,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,70,3,1
la Vila de Gracia,Gràcia,1200.0,55,1,1
Sant Antoni,L'Eixample,885.0,25,1,1
la Salut,Gràcia,750.0,62,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3036.0,60,1,1
les Tres Torres,Les Corts,1525.0,150,4,2
el Coll,Gràcia,1250.0,80,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,70,1,1
el Congres i els Indians,Sant Andreu,770.0,64,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1800.0,150,3,2
la Salut,Gràcia,945.0,60,2,1
el Raval,Ciutat Vella,990.0,85,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2100.0,70,2,1
la Font de la Guatlla,Sants-Montjuïc,800.0,64,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,55,2,1
Hostafrancs,Sants-Montjuïc,990.0,61,3,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2600.0,115,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,78,3,2
la Salut,Gràcia,650.0,51,2,1
la Salut,Gràcia,1080.0,65,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,675.0,45,1,1
el Raval,Ciutat Vella,1050.0,60,1,1
la Sagrera,Sant Andreu,670.0,60,3,1
la Salut,Gràcia,800.0,68,2,1
Gotic,Ciutat Vella,1300.0,52,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,155,3,2
la Dreta de l'Eixample,L'Eixample,1800.0,100,3,2
Sant Antoni,L'Eixample,980.0,73,3,2
la Salut,Gràcia,720.0,49,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2800.0,194,3,3
el Parc i la Llacuna del Poblenou,Sant Martí,587.0,40,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1000.0,55,3,1
Sant Antoni,L'Eixample,800.0,73,1,1
Navas,Sant Andreu,980.0,81,4,2
Sant Antoni,L'Eixample,999.0,90,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2300.0,177,3,1
la Salut,Gràcia,1150.0,94,4,1
el Raval,Ciutat Vella,850.0,64,2,1
les Corts,Sants-Montjuïc,1800.0,96,3,2
la Salut,Gràcia,800.0,51,2,1
la Font de la Guatlla,Sants-Montjuïc,800.0,62,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,50,2,1
Sant Gervasi - la Bonanova,Les Corts,1090.0,85,4,2
Sant Gervasi - la Bonanova,Les Corts,1150.0,92,3,1
Sant Antoni,L'Eixample,1150.0,92,3,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3600.0,274,5,4
Hostafrancs,Sants-Montjuïc,950.0,100,3,1
Sant Antoni,L'Eixample,600.0,35,1,1
la Font de la Guatlla,Sants-Montjuïc,840.0,66,2,1
Sant Gervasi - la Bonanova,Les Corts,880.0,45,2,1
Sant Antoni,L'Eixample,900.0,80,4,2
Sant Gervasi - la Bonanova,Les Corts,750.0,54,3,1
Sant Gervasi - la Bonanova,Les Corts,1075.0,87,3,1
Sant Gervasi - la Bonanova,Les Corts,1100.0,99,3,2
la Font de la Guatlla,Sants-Montjuïc,790.0,80,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1750.0,130,3,2
Hostafrancs,Sants-Montjuïc,990.0,78,3,1
Gotic,Ciutat Vella,1300.0,75,1,1
el Besos i el Maresme,Sant Martí,1550.0,104,3,2
Sarria,Les Corts,1260.0,100,3,2
Barceloneta,Ciutat Vella,1210.0,45,1,1
Vilapicina i la Torre Llobeta,Nou Barris,600.0,57,2,1
Sant Antoni,L'Eixample,575.0,36,1,1
Sant Gervasi - la Bonanova,Les Corts,950.0,74,3,2
Sant Gervasi - la Bonanova,Les Corts,980.0,90,1,1
el Besos i el Maresme,Sant Martí,1450.0,90,3,1
la Vila de Gracia,Gràcia,1200.0,69,3,1
Navas,Sant Andreu,995.0,98,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,3600.0,220,4,4
Gotic,Ciutat Vella,1400.0,83,2,1
la Dreta de l'Eixample,L'Eixample,1800.0,80,3,2
Gotic,Ciutat Vella,1500.0,60,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1280.0,94,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,700.0,70,3,1
Sant Antoni,L'Eixample,1090.0,85,3,1
la Salut,Gràcia,790.0,40,1,1
Vilapicina i la Torre Llobeta,Nou Barris,825.0,71,2,1
Sant Gervasi - la Bonanova,Les Corts,895.0,70,3,1
Navas,Sant Andreu,1000.0,65,3,1
la Font de la Guatlla,Sants-Montjuïc,840.0,71,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2995.0,150,2,2
la Salut,Gràcia,690.0,45,2,1
Fort Pienc,L'Eixample,1600.0,77,1,1
el Raval,Ciutat Vella,725.0,31,1,2
la Nova Esquerra de l'Eixample,L'Eixample,1232.0,70,2,1
Sant Gervasi - la Bonanova,Les Corts,895.0,47,1,1
el Congres i els Indians,Sant Andreu,850.0,74,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,85,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2250.0,95,2,2
el Raval,Ciutat Vella,1100.0,88,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,3500.0,60,2,1
la Sagrera,Sant Andreu,700.0,42,2,1
el Poble Sec,Sants-Montjuïc,875.0,71,4,1
el Parc i la Llacuna del Poblenou,Sant Martí,975.0,93,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3245.0,66,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,116,4,2
Hostafrancs,Sants-Montjuïc,1050.0,80,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3200.0,220,5,3
Sant Antoni,L'Eixample,825.0,49,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,775.0,55,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1800.0,85,2,1
Sarria,Les Corts,1300.0,124,4,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1760.0,48,2,1
Sant Antoni,L'Eixample,1150.0,82,3,1
el Putget i el farró,Sarrià-Sant Gervasi,2200.0,150,3,2
el Raval,Ciutat Vella,699.0,45,1,2
el Clot,Sant Martí,1095.0,76,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,46,1,1
la Salut,Gràcia,950.0,67,2,1
el Raval,Ciutat Vella,914.0,45,1,1
el Baix Guinardo,Horta-Guinardó,1400.0,145,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,64,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,990.0,81,3,1
el Besos i el Maresme,Sant Martí,1490.0,110,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,850.0,65,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,72,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,1025.0,90,4,2
la Font de la Guatlla,Sants-Montjuïc,850.0,66,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,125,5,2
la Salut,Gràcia,750.0,54,1,1
Barceloneta,Ciutat Vella,1265.0,85,3,2
Sant Gervasi - la Bonanova,Les Corts,1100.0,78,3,2
Sant Antoni,L'Eixample,997.0,80,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2500.0,110,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1790.0,144,5,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,975.0,75,2,1
la Salut,Gràcia,1150.0,114,4,2
Vilapicina i la Torre Llobeta,Nou Barris,880.0,77,3,2
la Salut,Gràcia,975.0,70,3,1
la Salut,Gràcia,1078.0,57,1,1
Sant Antoni,L'Eixample,1000.0,65,3,1
el Raval,Ciutat Vella,993.0,117,5,2
el Parc i la Llacuna del Poblenou,Sant Martí,675.0,55,3,1
la Dreta de l'Eixample,L'Eixample,1800.0,115,2,1
Pedralbes,Les Corts,2200.0,105,2,2
el Raval,Ciutat Vella,1000.0,60,1,2
el Raval,Ciutat Vella,725.0,70,1,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,33,1,1
Sant Gervasi - la Bonanova,Les Corts,750.0,55,1,1
el Raval,Ciutat Vella,995.0,35,1,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1500.0,98,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3102.0,70,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1380.0,90,3,2
Sant Gervasi - la Bonanova,Les Corts,1150.0,92,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,85,1,1
Hostafrancs,Sants-Montjuïc,1150.0,65,2,1
la Font d'en Fargues,Horta-Guinardó,840.0,80,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,875.0,60,3,1
el Raval,Ciutat Vella,1019.0,69,4,1
el Camp d'en Grassot i Gracia Nova,Gràcia,3825.0,117,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1275.0,120,3,2
el Raval,Ciutat Vella,700.0,63,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1950.0,167,2,2
la Salut,Gràcia,1104.0,62,2,1
Hostafrancs,Sants-Montjuïc,950.0,55,3,1
la Salut,Gràcia,875.0,58,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,120,3,2
el Carmel,Horta-Guinardó,800.0,76,3,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,63,3,1
Sagrada Familia,L'Eixample,1500.0,71,1,1
el Congres i els Indians,Sant Andreu,900.0,50,1,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1944.0,140,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,15000.0,641,5,4
Vallcarca i els Penitents,Sarrià-Sant Gervasi,725.0,60,3,1
Gotic,Ciutat Vella,1528.0,57,1,1
el Raval,Ciutat Vella,1050.0,84,3,2
Gotic,Ciutat Vella,1300.0,95,2,1
el Poblenou,Sant Martí,1275.0,60,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,595.0,30,1,1
Fort Pienc,L'Eixample,1700.0,133,3,2
la Salut,Gràcia,975.0,66,3,1
Sant Gervasi - la Bonanova,Les Corts,950.0,50,3,1
Sant Antoni,L'Eixample,1100.0,72,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,120,2,2
la Vila de Gracia,Gràcia,1200.0,62,2,2
Fort Pienc,L'Eixample,1700.0,115,3,3
Sant Antoni,L'Eixample,1150.0,90,4,2
el Putget i el farró,Sarrià-Sant Gervasi,2280.0,130,5,4
la Salut,Gràcia,760.0,61,2,1
Sarria,Les Corts,1400.0,150,4,2
les Corts,Sants-Montjuïc,1950.0,47,2,1
la Salut,Gràcia,850.0,48,3,1
Sant Antoni,L'Eixample,850.0,85,3,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2000.0,175,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,68,3,2
el Raval,Ciutat Vella,690.0,38,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1350.0,100,4,2
Sant Antoni,L'Eixample,1100.0,82,3,2
Gotic,Ciutat Vella,1350.0,132,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,85,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1500.0,100,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,73,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1207.0,94,2,2
Navas,Sant Andreu,1100.0,86,4,2
Sant Antoni,L'Eixample,1150.0,75,3,1
Gotic,Ciutat Vella,1450.0,130,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2050.0,60,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3860.0,116,3,2
el Besos i el Maresme,Sant Martí,1450.0,76,4,2
Sant Antoni,L'Eixample,1050.0,86,4,2
el Raval,Ciutat Vella,890.0,75,1,2
el Raval,Ciutat Vella,600.0,26,1,1
Sant Antoni,L'Eixample,800.0,46,1,1
el Congres i els Indians,Sant Andreu,875.0,62,3,1
el Carmel,Horta-Guinardó,800.0,70,2,1
Sant Antoni,L'Eixample,950.0,49,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1870.0,65,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,4200.0,100,3,2
Sant Antoni,L'Eixample,1150.0,80,2,2
la Font de la Guatlla,Sants-Montjuïc,780.0,35,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2750.0,134,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2475.0,106,3,2
Sant Antoni,L'Eixample,840.0,48,1,1
Sant Antoni,L'Eixample,875.0,65,2,1
Sagrada Familia,L'Eixample,1488.0,78,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,987.0,92,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,119,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,745.0,52,3,1
el Besos i el Maresme,Sant Martí,1550.0,118,4,2
Sant Antoni,L'Eixample,800.0,72,2,1
el Carmel,Horta-Guinardó,700.0,62,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,896.0,75,3,1
Sant Antoni,L'Eixample,1050.0,90,4,1
el Carmel,Horta-Guinardó,730.0,55,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3800.0,171,3,2
Sant Antoni,L'Eixample,1100.0,78,4,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,82,2,1
Sant Antoni,L'Eixample,1009.0,71,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,679.0,48,2,1
el Baix Guinardo,Horta-Guinardó,1070.0,75,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1320.0,75,2,1
la Marina de Port,Sants-Montjuïc,450.0,29,1,2
el Carmel,Horta-Guinardó,765.0,60,3,1
Sant Antoni,L'Eixample,775.0,54,3,1
el Raval,Ciutat Vella,760.0,35,1,1
el Raval,Ciutat Vella,1135.0,62,3,2
Fort Pienc,L'Eixample,1700.0,135,5,2
el Carmel,Horta-Guinardó,650.0,41,1,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1500.0,70,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,75,1,1
el Raval,Ciutat Vella,1046.0,90,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1375.0,67,2,1
Sant Antoni,L'Eixample,990.0,58,2,1
Fort Pienc,L'Eixample,1700.0,110,4,2
Sarria,Les Corts,1350.0,81,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1280.0,93,3,2
el Clot,Sant Martí,1125.0,78,2,2
la Salut,Gràcia,800.0,32,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,750.0,53,2,1
el Poble Sec,Sants-Montjuïc,880.0,75,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1275.0,110,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,82,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,996.0,50,1,1
Gotic,Ciutat Vella,1400.0,60,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3150.0,160,3,3
Vilapicina i la Torre Llobeta,Nou Barris,650.0,51,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1624.0,61,1,1
Sant Antoni,L'Eixample,1029.0,117,2,2
Can Baro,Horta-Guinardó,900.0,51,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1600.0,86,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,64,2,1
Sant Antoni,L'Eixample,600.0,30,1,1
la Marina de Port,Sants-Montjuïc,650.0,55,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1210.0,65,1,1
la Font d'en Fargues,Horta-Guinardó,865.0,71,3,1
Sant Antoni,L'Eixample,850.0,44,1,1
el Raval,Ciutat Vella,1064.0,62,1,1
Vilapicina i la Torre Llobeta,Nou Barris,1150.0,93,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1800.0,100,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,89,3,1
Vilapicina i la Torre Llobeta,Nou Barris,850.0,86,3,1
Pedralbes,Les Corts,2950.0,207,4,2
el Camp d'en Grassot i Gracia Nova,Gràcia,5000.0,105,2,2
Hostafrancs,Sants-Montjuïc,1150.0,50,1,1
el Poble Sec,Sants-Montjuïc,875.0,75,1,1
la Salut,Gràcia,1100.0,66,2,1
Sant Antoni,L'Eixample,970.0,47,1,2
el Raval,Ciutat Vella,1100.0,130,4,2
la Nova Esquerra de l'Eixample,L'Eixample,1375.0,64,2,2
Gotic,Ciutat Vella,1300.0,94,2,2
el Raval,Ciutat Vella,900.0,40,2,1
la Salut,Gràcia,850.0,55,3,1
el Putget i el farró,Sarrià-Sant Gervasi,2000.0,178,5,3
el Carmel,Horta-Guinardó,750.0,66,3,1
Sagrada Familia,L'Eixample,1495.0,81,2,2
Sant Antoni,L'Eixample,1079.0,60,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2400.0,131,3,3
el Camp d'en Grassot i Gracia Nova,Gràcia,2200.0,139,5,2
Can Baro,Horta-Guinardó,1000.0,60,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,70,2,1
la Salut,Gràcia,900.0,82,3,1
el Congres i els Indians,Sant Andreu,900.0,63,2,1
la Font d'en Fargues,Horta-Guinardó,850.0,73,2,1
Navas,Sant Andreu,1300.0,60,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,155,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,880.0,30,1,1
el Poblenou,Sant Martí,1400.0,53,2,1
la Marina de Port,Sants-Montjuïc,650.0,49,2,1
el Raval,Ciutat Vella,995.0,54,2,1
Sant Antoni,L'Eixample,900.0,79,3,1
la Salut,Gràcia,750.0,34,1,1
Sant Antoni,L'Eixample,950.0,81,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1000.0,65,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1600.0,99,3,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1400.0,77,3,1
Sant Gervasi - la Bonanova,Les Corts,1150.0,65,3,2
el Raval,Ciutat Vella,900.0,48,1,1
Sant Antoni,L'Eixample,995.0,70,3,1
Sant Antoni,L'Eixample,887.0,40,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1600.0,82,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,68,3,1
la Salut,Gràcia,950.0,120,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1050.0,60,1,2
Sant Antoni,L'Eixample,950.0,66,3,1
Sant Antoni,L'Eixample,1150.0,71,3,2
la Salut,Gràcia,1050.0,64,2,2
Sant Antoni,L'Eixample,1150.0,110,3,2
el Raval,Ciutat Vella,790.0,58,2,1
Sant Antoni,L'Eixample,900.0,72,3,1
la Salut,Gràcia,920.0,79,3,1
el Carmel,Horta-Guinardó,770.0,50,3,1
Sant Antoni,L'Eixample,965.0,55,2,1
Sant Antoni,L'Eixample,970.0,55,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,625.0,35,1,1
Hostafrancs,Sants-Montjuïc,1020.0,60,3,1
la Salut,Gràcia,1012.0,70,3,1
Sant Antoni,L'Eixample,995.0,77,2,1
el Guinardo,Horta-Guinardó,823.0,60,3,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1250.0,140,4,3
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1824.0,80,2,2
el Camp d'en Grassot i Gracia Nova,Gràcia,2900.0,70,1,1
el Raval,Ciutat Vella,1110.0,53,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2300.0,198,5,3
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,140,3,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,800.0,62,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2400.0,135,3,2
Navas,Sant Andreu,1295.0,70,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,78,3,2
el Poble Sec,Sants-Montjuïc,900.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1600.0,140,3,3
Barceloneta,Ciutat Vella,1200.0,36,1,1
Sant Antoni,L'Eixample,670.0,45,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1000.0,57,1,1
Sant Gervasi - la Bonanova,Les Corts,900.0,81,3,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1250.0,90,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,55,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1990.0,140,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3399.0,119,3,2
la Vila de Gracia,Gràcia,1200.0,91,3,2
Sant Antoni,L'Eixample,890.0,86,1,1
Hostafrancs,Sants-Montjuïc,950.0,80,4,1
el Raval,Ciutat Vella,950.0,98,2,1
la Salut,Gràcia,700.0,65,2,1
la Font de la Guatlla,Sants-Montjuïc,790.0,78,3,1
Sagrada Familia,L'Eixample,1500.0,78,2,1
Sant Antoni,L'Eixample,1045.0,87,3,1
Sant Antoni,L'Eixample,900.0,42,1,1
el Raval,Ciutat Vella,1175.0,75,3,2
el Coll,Gràcia,1390.0,100,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,116,3,2
Sant Gervasi - la Bonanova,Les Corts,1150.0,67,2,1
Hostafrancs,Sants-Montjuïc,1050.0,105,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,3768.0,117,3,2
la Marina de Port,Sants-Montjuïc,500.0,23,1,1
Sant Antoni,L'Eixample,1100.0,64,3,1
el Clot,Sant Martí,1100.0,52,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1995.0,105,3,3
Fort Pienc,L'Eixample,1600.0,122,5,2
el Carmel,Horta-Guinardó,783.0,60,2,1
la Font de la Guatlla,Sants-Montjuïc,800.0,57,1,1
la Salut,Gràcia,995.0,69,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3500.0,315,5,5
Sant Antoni,L'Eixample,875.0,40,1,1
Sant Antoni,L'Eixample,895.0,70,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,790.0,68,1,1
Barceloneta,Ciutat Vella,1200.0,70,2,2
Sant Antoni,L'Eixample,975.0,50,2,1
les Tres Torres,Les Corts,1955.0,121,3,2
el Raval,Ciutat Vella,1090.0,85,2,1
el Camp d'en Grassot i Gracia Nova,Gràcia,3443.0,117,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,63,1,2
la Salut,Gràcia,980.0,52,1,1
el Poble Sec,Sants-Montjuïc,900.0,57,3,1
el Raval,Ciutat Vella,1134.0,106,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,800.0,48,1,1
Sant Gervasi - la Bonanova,Les Corts,1200.0,76,2,1
el Clot,Sant Martí,1095.0,75,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,750.0,56,2,1
el Raval,Ciutat Vella,900.0,66,2,1
Navas,Sant Andreu,950.0,55,1,1
la Salut,Gràcia,902.0,30,1,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1500.0,60,2,2
Gotic,Ciutat Vella,1452.0,45,1,1
la Salut,Gràcia,800.0,60,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,716.0,57,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3500.0,175,3,3
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2938.0,98,3,2
el Poble Sec,Sants-Montjuïc,900.0,85,3,1
la Bordeta,Sants-Montjuïc,725.0,65,3,1
Sant Antoni,L'Eixample,1020.0,55,2,1
Hostafrancs,Sants-Montjuïc,995.0,65,1,2
la Salut,Gràcia,595.0,22,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2250.0,120,3,3
el Poblenou,Sant Martí,1300.0,96,4,1
Sant Antoni,L'Eixample,1040.0,42,2,1
el Poble Sec,Sants-Montjuïc,895.0,62,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1300.0,73,1,1
Sant Antoni,L'Eixample,1150.0,110,4,2
la Salut,Gràcia,720.0,60,3,1
la Salut,Gràcia,975.0,100,4,1
el Raval,Ciutat Vella,995.0,55,1,1
el Camp d'en Grassot i Gracia Nova,Gràcia,1500.0,85,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1620.0,80,2,1
Sarria,Les Corts,1360.0,90,3,2
Barceloneta,Ciutat Vella,1250.0,60,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2990.0,250,5,3
Can Baro,Horta-Guinardó,900.0,72,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2200.0,100,3,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1950.0,81,2,2
el Camp d'en Grassot i Gracia Nova,Gràcia,2000.0,70,2,2
Sant Antoni,L'Eixample,1100.0,72,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2700.0,135,3,2
Barceloneta,Ciutat Vella,1250.0,78,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3350.0,290,5,5
l'Antiga Esquerra de l'Eixample,L'Eixample,2200.0,71,2,1
Sant Antoni,L'Eixample,950.0,75,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,77,3,1
la Salut,Gràcia,785.0,47,2,1
Sant Gervasi - la Bonanova,Les Corts,850.0,73,3,1
Gotic,Ciutat Vella,1350.0,55,1,1
Sant Antoni,L'Eixample,950.0,90,4,2
el Congres i els Indians,Sant Andreu,810.0,85,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1240.0,116,3,2
Sant Antoni,L'Eixample,1070.0,70,2,1
Sant Gervasi - la Bonanova,Les Corts,875.0,50,1,1
el Besos i el Maresme,Sant Martí,1600.0,72,2,2
Sant Antoni,L'Eixample,976.0,55,1,1
Barceloneta,Ciutat Vella,1250.0,62,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,58,2,1
Sant Antoni,L'Eixample,1150.0,79,3,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1210.0,25,1,1
